0,8856,18408,27840,39216,47880,57408,79056,97560,200208,389520
DG1,3.5185291328040305,3.5137711718630054,3.5114503287773497,3.509971522822017,3.5089691661061537,3.5079527251310663,3.5069706129965192,3.505535679187938,3.5038824254378236,-
DG2,3.557689809501687,3.549233795796551,3.5436613371046204,3.5395904499934523,3.536590251882972,3.533332475489924,3.5299282454410763,3.524612905727228,3.518080087389878,-
DG3,4.00921618637068,4.008859425165223,4.008242919603433,4.007674810582507,4.007193592980799,4.006671169196762,4.0061176603878215,4.005127451723212,4.003806475099752,-
DG4,5.191273563433743,5.151896353954377,5.130146350079996,5.113503286446248,5.101822626890539,5.091266931254495,5.08052611556089,5.063845004281306,5.044614973068534,-
DG5,6.007949279345105,6.00972369391253,6.009712652533976,6.009464177439476,6.009144918156781,6.008649148821306,6.008084233942998,-3.033983555424704,14.780580223316202,-
DG6,7.165237574551071,7.129209001875462,7.107824684202965,7.094133685093246,7.085549731778489,-25.874944878782486,57.1963267673244,-13.616691145695613,27.772167082103692,-
