H1Pres,HDGAssembly,HDGInit,HDGRecover,HDGRhs,HDGTotal,HDGTraceSolve,HDGUpdate,HDivVelo,L2Pres,L2Velo,LinfPres,LinfVelo,build forms,build problems and solvers,configuration,corrector,corrector solve,dt,dx,initial values,jac_eval_time_corr,jac_eval_time_pred,jac_eval_time_upd,ksp_time_corr,ksp_time_pred,ksp_time_upd,order,pc_apply_time_corr,pc_apply_time_pred,pc_apply_time_upd,pc_setup_time_corr,pc_setup_time_pred,pc_setup_time_upd,picard iteration,postprocessing,predictor,predictor solve,pres dofs,res_eval_time_corr,res_eval_time_pred,res_eval_time_upd,second solve,snes_time_corr,snes_time_pred,snes_time_upd,spcs,spcs configuration,sum dofs,taylorgreen,time progressing,update,update solve,velo dofs,warm up
2.4300203776772324,0.0,0.89139723777771,7.610168039798737,8.635019719600677,74.99623036384583,57.87336045503616,0.0,0.26205481506138106,2.4300203776772324,0.2620548150612353,1.029783668359187,0.0004801051547334514,0.07811999320983887,4.872598648071289,13.33324384689331,0.2344357967376709,0.0,0.03423471224691923,0.006846942449383845,570.6841931343079,0.18768364191055298,1.5087758898735046,0.0037690401077270508,3.192153513431549,1970.2293543815613,75.06621927022934,1,1.3443946838378906,1859.5062217712402,74.12002903223038,0.05724680423736572,4.730100989341736,3.257799983024597,2161.5749242305756,3.889986276626587,4.235788345336914,0.0,840889,1.5083763003349304,96.25682014226913,1.929541289806366,0.0,4.90792441368103,2068.1249349713326,77.0277967453003,2834.9058170318604,0.002264261245727539,2524501,2852.1315195560455,2259.249018907547,0.4020237922668457,0.0,1683612,0.0
,0.0
