H1Pres,HDGAssembly,HDGInit,HDGRecover,HDGRhs,HDGTotal,HDGTraceSolve,HDGUpdate,HDivVelo,L2Pres,L2Velo,LinfPres,LinfVelo,N,build forms,build problems and solvers,configuration,corrector,corrector solve,dt,dx,initial values,jac_eval_time_corr,jac_eval_time_pred,jac_eval_time_upd,ksp_time_corr,ksp_time_pred,ksp_time_upd,order,pc_apply_time_corr,pc_apply_time_pred,pc_apply_time_upd,pc_setup_time_corr,pc_setup_time_pred,pc_setup_time_upd,picard iteration,postprocessing,predictor,predictor solve,pres dofs,res_eval_time_corr,res_eval_time_pred,res_eval_time_upd,second solve,snes_time_corr,snes_time_pred,snes_time_upd,spcs,spcs configuration,sum dofs,taylorgreen,time progressing,update,update solve,velo dofs,warm up
0.1274800188143446,0.0,0.6156273484230042,5.6017650961875916,5.4681395292282104,16.09589910507202,4.473633229732513,0.0,0.019740475891376324,0.057848115684509045,0.01974047589133343,0.02454996106243633,0.0016785415800538491,9,0.0625009536743164,9.721179008483887,9.613204956054688,1.6119890213012695,0.0,0.030418340069802086,0.09733868822336668,20.071965217590332,0.22175592184066772,0.994533121585846,0.00269162654876709,1.9087222218513489,754.9737731814384,16.168742537498474,4,0.7804087400436401,718.2872076034546,15.54504245519638,0.05672520399093628,5.60726922750473,1.1323537826538086,810.6363530158997,7.019021034240723,5.61475682258606,0.0,65536,10.495581090450287,11.662835836410522,7.62567275762558,0.0,12.631790697574615,767.6673123836517,23.803800582885742,880.1678268909454,0.0023298263549804688,197120,896.803163766861,850.2807111740112,2.4940760135650635,0.0,131584,0.0
