snes_time_pred,ksp_time_pred,pc_setup_time_pred,pc_apply_time_pred,jac_eval_time_pred,res_eval_time_pred,snes_time_upd,ksp_time_upd,pc_setup_time_upd,pc_apply_time_upd,jac_eval_time_upd,res_eval_time_upd,HDGInit,HDGAssembly,HDGUpdate,HDGRhs,HDGRecover,HDGTraceSolve,HDGTotal,snes_time_corr,ksp_time_corr,pc_setup_time_corr,pc_apply_time_corr,jac_eval_time_corr,res_eval_time_corr,warm up,second solve,taylorgreen,configuration,spcs,spcs configuration,initial values,build forms,build problems and solvers,predictor,update,corrector,time progressing,picard iteration,predictor solve,update solve,corrector solve,postprocessing,dt,order,N,dx,velo dofs,pres dofs,sum dofs,LinfPres,LinfVelo,L2Pres,L2Velo,H1Pres,HDivVelo
200.57379599999993,95.88960699999994,3.4453220000000213,89.05175499999979,61.88363300000003,42.780268000000035,11.172839000000028,10.904929000000028,0.679237000000013,10.517919000000045,0.0012960000000799,0.2626069999999867,0.38526899999999564,0.16434600000000632,0.0,3.2911700000000392,3.805392000000065,3.4205760000000245,10.902407000000125,0.5308600000000157,0.24629399999983725,0.049250999999990164,0.12771500000008906,0.06312000000008755,0.2183630000000205,0.0,0.0,297.73104100000006,1.4739079999999989,294.84659200000004,0.0017490000000006667,35.821329,0.052416999999998826,23.792602999999993,23.408011,0.24841000000000424,0.13582199999999123,235.16333600000002,216.10374700000003,0.0,0.0,0.0,1.4092230000000274,0.0545415391248228,3,6,0.09817477042468103,74112,36864,110976,0.028787399531978824,0.0037517909406202584,0.057899461408114736,0.06836725654814339,0.12396069217809065,0.06836725655821346
