snes_time_pred,ksp_time_pred,pc_setup_time_pred,pc_apply_time_pred,jac_eval_time_pred,res_eval_time_pred,snes_time_upd,ksp_time_upd,pc_setup_time_upd,pc_apply_time_upd,jac_eval_time_upd,res_eval_time_upd,HDGInit,HDGAssembly,HDGUpdate,HDGRhs,HDGRecover,HDGTraceSolve,HDGTotal,snes_time_corr,ksp_time_corr,pc_setup_time_corr,pc_apply_time_corr,jac_eval_time_corr,res_eval_time_corr,warm up,second solve,taylorgreen,configuration,spcs,spcs configuration,initial values,build forms,build problems and solvers,predictor,update,corrector,time progressing,picard iteration,predictor solve,update solve,corrector solve,postprocessing,dt,order,N,dx,velo dofs,pres dofs,sum dofs,LinfPres,LinfVelo,L2Pres,L2Velo,H1Pres,HDivVelo
343.6328380000001,337.5761622499998,3.5998895000000255,320.07963500000005,0.6941047499998545,5.3430404999999075,24.534201249999963,10.842661500000006,0.9982249999999899,10.257742749999961,0.002623499999971912,13.68499524999997,0.5827227500000154,0.13374875000000408,0.0,3.034177500000017,3.1664777499999532,4.05544925000003,10.833337999999706,20.874689749999995,1.0842927499999817,0.032808499999961604,0.4935999999999785,0.06927674999998334,19.71750949999995,0.0,0.0,476.191067,14.186021999999987,451.67113200000006,0.0039480000000047255,16.46372400000002,0.14691600000002225,16.47371899999996,6.909684999999991,6.733714000000017,2.8292279999999863,418.533741,396.45455799999996,0.0,0.0,0.0,10.326202000000052,0.05141637906354431,4,9,0.1645324130033418,46512,23104,69616,0.021142573070919907,0.002726660973481884,0.05456710562154458,0.05674039619513692,0.12129272770435716,0.056740396195586476
