H1Pres,HDGAssembly,HDGInit,HDGRecover,HDGRhs,HDGTotal,HDGTraceSolve,HDGUpdate,HDivVelo,L2Pres,L2Velo,LinfPres,LinfVelo,N,build forms,build problems and solvers,configuration,corrector,corrector solve,dt,dx,initial values,jac_eval_time_corr,jac_eval_time_pred,jac_eval_time_upd,ksp_time_corr,ksp_time_pred,ksp_time_upd,order,pc_apply_time_corr,pc_apply_time_pred,pc_apply_time_upd,pc_setup_time_corr,pc_setup_time_pred,pc_setup_time_upd,picard iteration,postprocessing,predictor,predictor solve,pres dofs,res_eval_time_corr,res_eval_time_pred,res_eval_time_upd,second solve,snes_time_corr,snes_time_pred,snes_time_upd,spcs,spcs configuration,sum dofs,taylorgreen,time progressing,update,update solve,velo dofs,warm up
2.3454008327448803,0.0,0.14611577987670898,0.2620214819908142,0.28876620531082153,1.706878423690796,1.03107088804245,0.0,0.3145686277301075,2.3454008327448803,0.3145686277281052,1.1075545977021386,0.0019816907467226858,9,0.015906810760498047,1.591614007949829,2.6703879833221436,0.26603102684020996,0.0,0.12167336027920835,0.02433467205584167,11.551522016525269,0.037609100341796875,0.10719072818756104,0.0006247758865356445,0.07554912567138672,28.48788684606552,1.7291308045387268,1,0.024444162845611572,26.867490231990814,1.5820390582084656,0.003206014633178711,0.29486334323883057,0.29761403799057007,37.013524532318115,1.418713092803955,0.6996839046478271,0.0,66564,2.33744078874588,2.290003001689911,1.1758474707603455,0.0,2.451094329357147,30.889026045799255,2.9063576459884644,52.898348808288574,0.0005629062652587891,200208,56.988101959228516,39.73308706283569,0.6257648468017578,0.0,133644,0.0
