snes_time_pred,ksp_time_pred,pc_setup_time_pred,pc_apply_time_pred,jac_eval_time_pred,res_eval_time_pred,snes_time_upd,ksp_time_upd,pc_setup_time_upd,pc_apply_time_upd,jac_eval_time_upd,res_eval_time_upd,HDGInit,HDGAssembly,HDGUpdate,HDGRhs,HDGRecover,HDGTraceSolve,HDGTotal,snes_time_corr,ksp_time_corr,pc_setup_time_corr,pc_apply_time_corr,jac_eval_time_corr,res_eval_time_corr,warm up,second solve,taylorgreen,configuration,spcs,spcs configuration,initial values,build forms,build problems and solvers,predictor,update,corrector,time progressing,picard iteration,predictor solve,update solve,corrector solve,postprocessing,dt,order,N,dx,velo dofs,pres dofs,sum dofs,LinfPres,LinfVelo,L2Pres,L2Velo,H1Pres,HDivVelo
56.08845949999998,53.624899500000026,0.7636837499999993,50.5803815,0.24544424999997272,2.2123602499999917,8.798789250000011,3.093699000000014,0.507926750000002,2.8289522499999986,0.0009960000000024394,5.7029499999999995,0.2640342500000008,0.04245700000000063,0.0,0.6653355000000021,0.7254579999999935,1.4376752500000114,3.0883700000000474,10.192779999999985,0.16879975000000513,0.007080749999995639,0.07313799999997794,0.024623000000002726,9.998296250000001,0.0,0.0,110.84600499999999,7.005773999999995,98.99246600000001,0.001962999999999937,9.511789,0.08351700000000406,7.384799000000001,3.0085850000000054,2.9882019999999976,1.3871809999999982,81.982134,77.405254,0.0,0.0,0.0,4.843783000000002,0.10283275812708861,2,9,0.0822662065016709,46512,23104,69616,0.035598371748150025,0.002332417700783993,0.06291393393572255,0.08294652208695179,0.13876295891477178,0.08294652506106427
7
6427
