H1Pres,HDGAssembly,HDGInit,HDGRecover,HDGRhs,HDGTotal,HDGTraceSolve,HDGUpdate,HDivVelo,L2Pres,L2Velo,LinfPres,LinfVelo,build forms,build problems and solvers,configuration,corrector,corrector solve,dt,dx,initial values,jac_eval_time_corr,jac_eval_time_pred,jac_eval_time_upd,ksp_time_corr,ksp_time_pred,ksp_time_upd,order,pc_apply_time_corr,pc_apply_time_pred,pc_apply_time_upd,pc_setup_time_corr,pc_setup_time_pred,pc_setup_time_upd,picard iteration,postprocessing,predictor,predictor solve,pres dofs,res_eval_time_corr,res_eval_time_pred,res_eval_time_upd,second solve,snes_time_corr,snes_time_pred,snes_time_upd,spcs,spcs configuration,sum dofs,taylorgreen,time progressing,update,update solve,velo dofs,warm up
0.1262570141889327,0.0,3.7564005255699158,47.99338221549988,42.23511242866516,182.1223440170288,88.16395556926727,0.0,0.019635167488377486,0.056979194117915154,0.019635167487451165,0.02296604395967916,0.0005918403221993138,0.48720645904541016,34.42743515968323,32.66797089576721,1.854750633239746,0.0,0.023416049103469085,0.04214888838624435,475.33285212516785,0.6935729384422302,8.282632887363434,0.016035139560699463,15.879705250263214,7149.680544435978,182.26655131578445,3,6.78693550825119,6796.876011252403,178.4033089876175,0.3235323429107666,37.09313774108887,9.555664658546448,7618.005166769028,16.635637283325195,29.049989700317383,0.0,199809,9.613143861293793,192.16845905780792,8.190443217754364,0.0,26.24939453601837,7350.521169245243,190.54727399349213,8470.996297121048,0.015793323516845703,600321,8520.317074775696,7960.600786447525,3.520195484161377,0.0,400512,0.0
