H1Pres,HDGAssembly,HDGInit,HDGRecover,HDGRhs,HDGTotal,HDGTraceSolve,HDGUpdate,HDivVelo,L2Pres,L2Velo,LinfPres,LinfVelo,N,build forms,build problems and solvers,configuration,corrector,corrector solve,dt,dx,initial values,jac_eval_time_corr,jac_eval_time_pred,jac_eval_time_upd,ksp_time_corr,ksp_time_pred,ksp_time_upd,order,pc_apply_time_corr,pc_apply_time_pred,pc_apply_time_upd,pc_setup_time_corr,pc_setup_time_pred,pc_setup_time_upd,picard iteration,postprocessing,predictor,predictor solve,pres dofs,res_eval_time_corr,res_eval_time_pred,res_eval_time_upd,second solve,snes_time_corr,snes_time_pred,snes_time_upd,spcs,spcs configuration,sum dofs,taylorgreen,time progressing,update,update solve,velo dofs,warm up
0.12642361175963474,0.0,0.2760773301124573,1.0717862248420715,0.9482616782188416,4.178445100784302,1.9242442846298218,0.0,0.06972531622048922,0.06004426455268316,0.06972531597945833,0.030828625844580425,0.0019763957499561603,9,0.03136181831359863,3.741541862487793,4.823688983917236,0.7257061004638672,0.0,0.06083668013960417,0.04866934411168334,14.73571515083313,0.08246344327926636,0.3154240846633911,0.001215517520904541,0.3053753972053528,117.4693643450737,4.22340714931488,2,0.1184273362159729,111.09117966890335,3.9447792768478394,0.011812984943389893,1.1224242448806763,0.5412649512290955,138.02524042129517,2.9493660926818848,1.7573819160461426,0.0,66564,5.25125116109848,5.2203134298324585,3.1430552005767822,0.0,5.640673995018005,123.01635789871216,7.369788229465485,164.3257007598877,0.0011379718780517578,200208,172.10012888908386,145.80447697639465,1.258241891860962,0.0,133644,0.0

