snes_time_pred,ksp_time_pred,pc_setup_time_pred,pc_apply_time_pred,jac_eval_time_pred,res_eval_time_pred,snes_time_upd,ksp_time_upd,pc_setup_time_upd,pc_apply_time_upd,jac_eval_time_upd,res_eval_time_upd,HDGInit,HDGAssembly,HDGUpdate,HDGRhs,HDGRecover,HDGTraceSolve,HDGTotal,snes_time_corr,ksp_time_corr,pc_setup_time_corr,pc_apply_time_corr,jac_eval_time_corr,res_eval_time_corr,warm up,second solve,taylorgreen,configuration,spcs,spcs configuration,initial values,build forms,build problems and solvers,predictor,update,corrector,time progressing,picard iteration,predictor solve,update solve,corrector solve,postprocessing,dt,order,dx,velo dofs,pres dofs,sum dofs,LinfPres,LinfVelo,L2Pres,L2Velo,H1Pres,HDivVelo
21478.619276500045,20869.539610750006,34.2564422500067,19761.213645499956,7.839234500029378,600.0983280000361,819.5018250000069,759.2278732500071,13.901129249999833,754.8466152500071,0.03509075000548112,59.98292999999349,4.293991250000172,1.7609929999999165,0.0,95.74342350000478,109.10393600000856,549.9681997499823,758.5996959999579,138.9963927500101,51.43822225001796,0.31791524999946574,14.69858649998497,0.7288125000064172,86.63551024997702,0.0,0.0,24722.468967999997,83.23158699999476,24585.135121999996,0.01207099999611394,941.5910429999997,0.5318169999987319,68.68910600000345,30.89977600000053,24.44056300000027,13.347044999997461,23573.635498000007,22607.981831000005,0.0,0.0,0.0,54.057640999998014,0.03512407365520363,2,0.028099258924162904,398724,198916,597640,0.0016787523689843278,0.0002165177965298342,0.004483534119350476,0.002805218007048797,0.0067430312864632,0.002805218007118521
