snes_time_pred,ksp_time_pred,pc_setup_time_pred,pc_apply_time_pred,jac_eval_time_pred,res_eval_time_pred,snes_time_upd,ksp_time_upd,pc_setup_time_upd,pc_apply_time_upd,jac_eval_time_upd,res_eval_time_upd,HDGInit,HDGAssembly,HDGUpdate,HDGRhs,HDGRecover,HDGTraceSolve,HDGTotal,snes_time_corr,ksp_time_corr,pc_setup_time_corr,pc_apply_time_corr,jac_eval_time_corr,res_eval_time_corr,warm up,second solve,taylorgreen,configuration,spcs,spcs configuration,initial values,build forms,build problems and solvers,predictor,update,corrector,time progressing,picard iteration,predictor solve,update solve,corrector solve,postprocessing,dt,order,dx,velo dofs,pres dofs,sum dofs,LinfPres,LinfVelo,L2Pres,L2Velo,H1Pres,HDivVelo
42045.55101575013,40981.338029749975,66.89355375000687,38918.197873000005,12.50798125008994,1049.6811747500037,1394.9974920000207,1305.3098095000669,19.0935362500012,1299.0351922500179,0.05546799998447316,89.18513399996,6.0984187500003735,2.6869655000019064,0.0,185.7679810000347,229.53676150001496,883.6794997499495,1304.6198660000014,224.41975000004987,104.16935675003688,0.5719044999975509,31.572960749951392,1.253848750001045,118.65894999998324,0.0,0.0,47104.14082899999,110.3491920000015,46919.35113599998,0.01633399999501428,1025.531112,0.6904119999922429,104.66951100000551,51.74330799998857,34.808027999999624,18.116064000000488,45787.01765200002,43944.07579800005,0.0,0.0,0.0,74.37572199999563,0.04683209820693817,3,0.0842977767724887,99012,49284,148296,0.0021739922920917237,0.0008756347706090939,0.005840095666209058,0.0042104469206063816,0.00913377096463016,0.004210446920626957
