snes_time_pred,ksp_time_pred,pc_setup_time_pred,pc_apply_time_pred,jac_eval_time_pred,res_eval_time_pred,snes_time_upd,ksp_time_upd,pc_setup_time_upd,pc_apply_time_upd,jac_eval_time_upd,res_eval_time_upd,HDGInit,HDGAssembly,HDGUpdate,HDGRhs,HDGRecover,HDGTraceSolve,HDGTotal,snes_time_corr,ksp_time_corr,pc_setup_time_corr,pc_apply_time_corr,jac_eval_time_corr,res_eval_time_corr,warm up,second solve,taylorgreen,configuration,spcs,spcs configuration,initial values,build forms,build problems and solvers,predictor,update,corrector,time progressing,picard iteration,predictor solve,update solve,corrector solve,postprocessing,dt,order,N,dx,velo dofs,pres dofs,sum dofs,LinfPres,LinfVelo,L2Pres,L2Velo,H1Pres,HDivVelo
0.8312749999999989,0.5936800000000009,0.05400300000000069,0.5201599999999944,0.032536999999998706,0.20439599999999825,0.31463900000000056,0.27800000000000047,0.08878900000000023,0.2136009999999997,0.00015400000000020952,0.03635799999999989,0.0643060000000002,0.0064769999999994,0.0,0.06524299999999972,0.06961500000000065,0.07868600000000026,0.2778500000000008,0.03440500000000046,0.0017510000000005022,0.0007779999999995013,0.0004739999999987532,0.002715000000001133,0.02985799999999994,0.0,0.0,4.284656,0.19422300000000003,3.9488110000000005,0.0007449999999997736,1.3653619999999997,0.017329999999999846,0.6992229999999999,0.5995499999999998,0.07899900000000049,0.02055699999999927,1.8617119999999998,1.5300509999999994,0.0,0.0,0.0,0.14125499999999924,0.4908738521234052,1,6,0.09817477042468103,8320,4096,12416,0.6611335723755899,0.029920028373933982,1.4198692668046973,1.1537151732563091,1.4198692668046973,1.1537151738196294
