snes_time_pred,ksp_time_pred,pc_setup_time_pred,pc_apply_time_pred,jac_eval_time_pred,res_eval_time_pred,snes_time_upd,ksp_time_upd,pc_setup_time_upd,pc_apply_time_upd,jac_eval_time_upd,res_eval_time_upd,HDGInit,HDGAssembly,HDGUpdate,HDGRhs,HDGRecover,HDGTraceSolve,HDGTotal,snes_time_corr,ksp_time_corr,pc_setup_time_corr,pc_apply_time_corr,jac_eval_time_corr,res_eval_time_corr,warm up,second solve,taylorgreen,configuration,spcs,spcs configuration,initial values,build forms,build problems and solvers,predictor,update,corrector,time progressing,picard iteration,predictor solve,update solve,corrector solve,postprocessing,dt,order,N,dx,velo dofs,pres dofs,sum dofs,LinfPres,LinfVelo,L2Pres,L2Velo,H1Pres,HDivVelo
157.90738024999996,153.68509925,1.817454000000006,145.4864609999999,0.43144274999996224,3.779208999999873,16.080906250000023,6.076250500000014,0.7501529999999965,5.656250749999982,0.0017262499999777248,10.000444750000012,0.4186347500000087,0.08044974999999432,0.0,1.5365044999999684,1.6814659999999835,2.437306750000011,6.069943999999985,15.894129999999969,0.49842024999998813,0.0163727499999764,0.21561574999993294,0.04326149999999718,15.350268000000012,0.0,0.0,247.97150499999998,10.311537999999992,230.055858,0.0029930000000000234,12.829388000000002,0.11488400000000709,11.77985799999999,4.822866999999997,4.8271750000000075,2.1288689999999946,205.30037800000002,194.382242,0.0,0.0,0.0,7.598439000000013,0.06855517208472575,3,9,0.12339930975250635,45300,22500,67800,0.03294477560741395,0.005567568994042741,0.06221920573675966,0.06770747738393657,0.13110349718253503,0.067707477428901
