H1Pres,HDGAssembly,HDGInit,HDGRecover,HDGRhs,HDGTotal,HDGTraceSolve,HDGUpdate,HDivVelo,L2Pres,L2Velo,LinfPres,LinfVelo,build forms,build problems and solvers,configuration,corrector,corrector solve,dt,dx,initial values,jac_eval_time_corr,jac_eval_time_pred,jac_eval_time_upd,ksp_time_corr,ksp_time_pred,ksp_time_upd,order,pc_apply_time_corr,pc_apply_time_pred,pc_apply_time_upd,pc_setup_time_corr,pc_setup_time_pred,pc_setup_time_upd,picard iteration,postprocessing,predictor,predictor solve,pres dofs,res_eval_time_corr,res_eval_time_pred,res_eval_time_upd,second solve,snes_time_corr,snes_time_pred,snes_time_upd,spcs,spcs configuration,sum dofs,taylorgreen,time progressing,update,update solve,velo dofs,warm up
2.3454008327448803,0.0,0.14934515953063965,0.3790404796600342,0.39889198541641235,2.2694218158721924,1.34321528673172,0.0,0.31456862773010774,2.3454008327448803,0.3145686277281054,1.1083426261066562,0.00198310280895441,0.030498981475830078,1.0333168506622314,1.3065297603607178,0.04365801811218262,0.0,0.12167336027920835,0.02433467205584167,15.874905109405518,0.01330268383026123,0.15791553258895874,0.00044649839401245117,0.08370637893676758,35.742715418338776,2.271954357624054,1,0.02970874309539795,33.52762645483017,2.121428966522217,0.0034939050674438477,0.5201819539070129,0.3609549403190613,42.95554304122925,0.49529600143432617,0.8615801334381104,0.0,66564,0.09219831228256226,3.2633190751075745,0.11376893520355225,0.0,0.1898518204689026,39.16967070102692,2.3871805667877197,63.65464806556702,0.0008821487426757812,200208,65.4574830532074,46.70811915397644,0.12792491912841797,0.0,133644,0.0

