snes_time_pred,ksp_time_pred,pc_setup_time_pred,pc_apply_time_pred,jac_eval_time_pred,res_eval_time_pred,snes_time_upd,ksp_time_upd,pc_setup_time_upd,pc_apply_time_upd,jac_eval_time_upd,res_eval_time_upd,HDGInit,HDGAssembly,HDGUpdate,HDGRhs,HDGRecover,HDGTraceSolve,HDGTotal,snes_time_corr,ksp_time_corr,pc_setup_time_corr,pc_apply_time_corr,jac_eval_time_corr,res_eval_time_corr,warm up,second solve,taylorgreen,configuration,spcs,spcs configuration,initial values,build forms,build problems and solvers,predictor,update,corrector,time progressing,picard iteration,predictor solve,update solve,corrector solve,postprocessing,dt,order,dx,velo dofs,pres dofs,sum dofs,LinfPres,LinfVelo,L2Pres,L2Velo,H1Pres,HDivVelo
2.2555100000000006,1.2302699999999995,0.6071600000000026,0.5739150000000008,0.269740999999998,0.7537880000000032,1.8192269999999997,1.664991999999999,1.0026279999999974,0.9371470000000004,0.0009430000000003602,0.1530119999999977,0.7274989999999999,0.07364500000000129,0.0,0.18154799999999938,0.2051689999999997,0.5502590000000023,1.6644750000000013,0.16247199999999928,0.014926000000000883,0.009152999999998634,0.002344000000001678,0.020455000000001,0.12687900000000063,0.0,0.0,10.796546,1.054695999999999,8.892821999999999,0.0026599999999987745,0.3794900000000001,0.07883299999999904,2.356893000000002,1.9100219999999983,0.3604600000000011,0.0858140000000005,6.048257999999999,5.15255,0.0,0.0,0.0,0.847467,1e-05,1,0.04866934411168334,33540,16641,50181,0.008478742165471509,4.385638575146733e-06,0.0185774794777091,0.00039990840915076907,0.0185774794777091,0.00040261358663794733
