0,19360,47125,77120,195585,400405,594965
DG1,1.0010797594834935,1.0011752971996821,1.0005663186144604,1.0011647832278296,1.0003754586688478,-
DG2,5.014672831717218,5.010643684184407,5.007691742393267,5.0051215614021425,5.003791877968585,-
DG3,5.011259430563873,5.008982039967299,5.006794147648479,5.004579437038022,5.0032561812647485,-
DG4,6.015426525556833,6.011789646275426,-30.69854566647273,-9.713411571452827,120.40905161429188,-
DG5,7.019265901597462,7.0143993296488825,7.000265292235544,5.143148743214631,-0.3242173499968266,-
