0,9185,19360,30200,39905,47125,77120,97560,195585,400405,594965,796705
DG1,3.518436977974845,3.513229312979055,3.5096687422523414,3.5055603290088295,3.492175449079722,3.457903034593446,3.232283649393324,1.9364732671879608,0.5735135217216865,0.18967860490770683,-
DG2,3.557689794082738,3.5492337375226386,3.543661197069874,3.5395901777639835,3.534570872220841,3.529926641080382,3.5246071233336536,3.5180472066731894,3.513896748049745,3.5116093560248345,-
DG3,4.0092159739699795,4.008858440391038,4.008240259172848,4.007668971029582,4.006857474837386,4.006072508414275,4.004911347805036,4.002069067643764,3.9947602267504556,3.979782417467961,-
DG4,5.191273549590214,5.1518963170895296,5.130146278649229,5.113503132791225,5.095505021900208,5.080525491818357,5.063843342031424,4.1429328896675495,6.63042628546101,5.0273262431746915,-
DG5,6.007949029501261,6.00972238757245,6.009709162784647,6.009455998323952,6.008854985453147,6.008025584934506,6.006645172480703,6.000514798163577,5.947659635083976,5.503278691097491,-
