snes_time_pred,ksp_time_pred,pc_setup_time_pred,pc_apply_time_pred,jac_eval_time_pred,res_eval_time_pred,snes_time_upd,ksp_time_upd,pc_setup_time_upd,pc_apply_time_upd,jac_eval_time_upd,res_eval_time_upd,HDGInit,HDGAssembly,HDGUpdate,HDGRhs,HDGRecover,HDGTraceSolve,HDGTotal,snes_time_corr,ksp_time_corr,pc_setup_time_corr,pc_apply_time_corr,jac_eval_time_corr,res_eval_time_corr,warm up,second solve,taylorgreen,configuration,spcs,spcs configuration,initial values,build forms,build problems and solvers,predictor,update,corrector,time progressing,picard iteration,predictor solve,update solve,corrector solve,postprocessing,dt,order,dx,velo dofs,pres dofs,sum dofs,LinfPres,LinfVelo,L2Pres,L2Velo,H1Pres,HDivVelo
0.49141199999999685,0.17104699999999795,0.05903299999999678,0.10193299999999983,0.08831299999999942,0.231501999999999,2.538065999999999,1.0898140000000023,0.824504000000001,0.34155799999999914,0.0005610000000011439,1.447559,0.7478890000000007,0.027770000000000294,0.0,0.09711899999999929,0.10773100000000113,0.13657899999999934,1.0893180000000005,2.426691,0.004044000000000381,0.002664999999998585,0.000560000000000116,0.006058999999998704,2.416506,0.0,0.0,12.354626000000001,2.222848,9.754367,0.0014770000000003947,1.3107540000000002,0.0413250000000005,2.0848070000000014,1.1442469999999991,0.6473130000000005,0.29293500000000083,6.303862,5.953594999999999,0.0,0.0,0.0,0.376042,1e-10,1,0.07695298980971184,13284,6561,19845,0.004903186781121366,6.971074443838215e-07,0.01500876492669748,4.767185696341259e-06,0.01500876492669748,0.00014845077194236092
