0,19360,47125,77120,195585,400405,594965
DG1,3.510188676887758,3.4921754492454333,3.286439022590231,1.9364732872245256,0.5735135430991513,-
DG2,3.5450624188457884,3.5345708721362845,3.5259374043406333,3.5180472062294204,3.5138946046753974,-
DG3,4.008354879443717,4.006857476225736,4.0051741614570995,4.0020690653730835,3.9947603653567234,-
DG4,5.1338484209044175,5.095504981379979,5.068022339199292,0.43027591611051175,13.206223607410873,-
DG5,6.009668725755292,6.008853514782103,-5.431498225257182,0.8744606967210018,42.10089213248078,-
