0,19360,47125,77120,195585,400405,594965
DG1,1.0010796928826085,1.001175027512383,1.0005663729624463,1.001164879706302,1.0003752140241409,-
DG2,5.014672831721044,5.010643684173021,5.007691742421352,5.005121561472848,-63.9077289497834,-
DG3,5.011259430558557,5.008982039975819,5.006794147710322,5.004579436983853,5.003256183396085,-
DG4,6.015426525668437,6.011789647626669,6.008760337380239,-51.415990951015246,107.50348986941171,-
DG5,7.019265934743569,7.014398965546808,-45.901554682649035,1.2611853972469944,131.04235572525883,-
