H1Pres,HDGAssembly,HDGInit,HDGRecover,HDGRhs,HDGTotal,HDGTraceSolve,HDGUpdate,HDivVelo,L2Pres,L2Velo,LinfPres,LinfVelo,build forms,build problems and solvers,configuration,corrector,corrector solve,dt,dx,initial values,jac_eval_time_corr,jac_eval_time_pred,jac_eval_time_upd,ksp_time_corr,ksp_time_pred,ksp_time_upd,order,pc_apply_time_corr,pc_apply_time_pred,pc_apply_time_upd,pc_setup_time_corr,pc_setup_time_pred,pc_setup_time_upd,picard iteration,postprocessing,predictor,predictor solve,pres dofs,res_eval_time_corr,res_eval_time_pred,res_eval_time_upd,second solve,snes_time_corr,snes_time_pred,snes_time_upd,spcs,spcs configuration,sum dofs,taylorgreen,time progressing,update,update solve,velo dofs,warm up
0.044565504701005385,0.48673439025878906,4.382963418960571,24.690468430519104,26.448001265525818,63.8586699962616,8.439773082733154,0.0,0.0026523466786778295,0.04427698621761632,0.002652346678541314,0.008618487732582414,0.0014486489180334508,0.38694071769714355,28.98121953010559,28.248658657073975,4.878262996673584,0.0,0.038476494904855926,0.19238247452427962,19.200702905654907,0.2472655177116394,1.723636269569397,0.012632310390472412,4.314648449420929,1813.4289557933807,63.99665284156799,5,1.9440624713897705,1649.3837971687317,59.588161528110504,0.09257775545120239,10.391178131103516,5.0834086537361145,2033.2830212116241,3.681518316268921,13.05489706993103,0.0,25600,40.02565139532089,32.16356784105301,29.631191730499268,0.0,44.61080467700958,1847.5030758976936,93.66562247276306,2254.387840986252,0.011006355285644531,77120,2286.3333456516266,2205.7216255664825,11.046082258224487,0.0,51520,0.0
0
