snes_time_pred,ksp_time_pred,pc_setup_time_pred,pc_apply_time_pred,jac_eval_time_pred,res_eval_time_pred,snes_time_upd,ksp_time_upd,pc_setup_time_upd,pc_apply_time_upd,jac_eval_time_upd,res_eval_time_upd,HDGInit,HDGAssembly,HDGUpdate,HDGRhs,HDGRecover,HDGTraceSolve,HDGTotal,snes_time_corr,ksp_time_corr,pc_setup_time_corr,pc_apply_time_corr,jac_eval_time_corr,res_eval_time_corr,warm up,second solve,taylorgreen,configuration,spcs,spcs configuration,initial values,build forms,build problems and solvers,predictor,update,corrector,time progressing,picard iteration,predictor solve,update solve,corrector solve,postprocessing,dt,order,dx,velo dofs,pres dofs,sum dofs,LinfPres,LinfVelo,L2Pres,L2Velo,H1Pres,HDivVelo
35.55475400000002,22.057080000000035,11.884870999999968,9.51484700000002,3.9595880000000037,9.520859999999997,21.40610000000001,20.877816,10.459968000000027,15.597174000000008,0.009285999999997685,0.5146100000000082,5.278031999999993,1.171028000000014,0.0,1.2347680000000043,1.3107569999999846,13.051297000000005,20.87485399999999,1.0120849999999857,0.2974959999999882,0.2104860000000235,0.03790099999998198,0.27348199999999956,0.43892999999998406,0.0,0.0,110.23014100000002,13.592447999999994,88.70195000000001,0.005942999999986931,3.0709080000000077,0.2197590000000118,15.431000999999993,13.810626,1.0331520000000083,0.586289000000006,69.676047,61.034167999999994,0.0,0.0,0.0,7.932044999999998,1e-09,2,0.21765592370810613,6384,3136,9520,360.2051837162006,2.947636522858823e-05,923.9610391689481,8.177907235811233e-05,14293.274834374195,0.002083364320710086
