H1Pres,HDGAssembly,HDGInit,HDGRecover,HDGRhs,HDGTotal,HDGTraceSolve,HDGUpdate,HDivVelo,L2Pres,L2Velo,LinfPres,LinfVelo,build forms,build problems and solvers,configuration,corrector,corrector solve,dt,dx,initial values,jac_eval_time_corr,jac_eval_time_pred,jac_eval_time_upd,ksp_time_corr,ksp_time_pred,ksp_time_upd,order,pc_apply_time_corr,pc_apply_time_pred,pc_apply_time_upd,pc_setup_time_corr,pc_setup_time_pred,pc_setup_time_upd,picard iteration,postprocessing,predictor,predictor solve,pres dofs,res_eval_time_corr,res_eval_time_pred,res_eval_time_upd,second solve,snes_time_corr,snes_time_pred,snes_time_upd,spcs,spcs configuration,sum dofs,taylorgreen,time progressing,update,update solve,velo dofs,warm up
0.03955273437310414,0.23144400119781494,2.986878752708435,79.63601624965668,71.35353177785873,226.40375804901123,72.72901505231857,0.0,0.00016189425806721703,0.039552729751984934,0.00016189423954310778,0.006296731263283437,6.062768234717903e-06,0.437253475189209,21.133941173553467,24.885672330856323,4.5798749923706055,0.0,0.009068996821171087,0.1632419427810796,16.715850591659546,0.3513804078102112,1.2082747220993042,0.04561460018157959,11.24832671880722,2699.5442398786545,226.89451026916504,3,5.027521848678589,2448.9237390756607,223.76539188623428,0.0350724458694458,3.4962007999420166,3.7838579416275024,3526.514020681381,2.2818219661712646,6.819390535354614,0.0,12996,43.496855080127716,313.64015090465546,30.678559362888336,0.0,55.213398456573486,3015.3866787552834,257.7711366415024,4156.465953588486,0.008865594863891602,39216,4183.6439509391785,4118.102032423019,9.73283576965332,0.0,26220,0.0

