CFL,H1Pres,HDivVelo,L2Pres,L2Velo,LinfPres,LinfVelo,Order,dt
10,1.419869267423298,1.1537151738285427,1.419869267423298,1.1537151732652078,0.6611335707133424,0.029920028332176038,1,0.4908738521234052
10,0.1496633757176835,0.1729667755227654,0.07500788987645077,0.1729667721024783,0.04490555892867452,0.008918718858633122,2,0.1227184630308513
10,0.12459963648004628,0.06844992435999525,0.05812602853503552,0.06844992434993713,0.02899425659605432,0.003847664019122843,3,0.0545415391248228
10,0.12532705361796,0.029701083063530618,0.05692466832379254,0.02970108306353045,0.024287226262178628,0.001970136662431893,4,0.030679615757712823
