CFL,Order,dt,LinfPres,LinfVelo,L2Pres,L2Velo,H1Pres,HDivVelo
20,1,0.4908738521234052,0.2595643307024422,0.004652561389867615,0.37628868581319497,0.14173477770144305,0.37628868581319497,0.14173477770147422
20,2,0.1227184630308513,0.005773541651827444,0.0018665322719784367,0.014513971154933358,0.01909719072981325,0.024186059832598694,0.019097190729989326
20,3,0.0545415391248228,0.0022271037546954054,0.0007956913031621805,0.005921140170783381,0.005326553167166016,0.009269509238281539,0.00532655316716639
20,4,0.030679615757712823,0.0012367709043865634,0.0004423261071441087,0.0031581322537428034,0.002216661801564862,0.004825383621538898,0.0022166618015648674
