CFL,Order,dt,LinfPres,LinfVelo,L2Pres,L2Velo,H1Pres,HDivVelo
8,1,0.39269908169872414,0.050684979565360055,0.004836213681781565,0.1586008673544808,0.21727118008417323,0.1586008673544808,0.21727118008417323
8,2,0.09817477042468103,0.00896832922803743,0.011270714453295923,0.02808170304901059,0.5096556782781501,0.062305849877750986,0.5096556782781487
8,3,0.04363323129985824,0.010022114942380898,0.013181067280206588,0.031484289079044846,0.5965107478259611,0.07043788216850329,0.5965107478259571
8,4,0.02454369260617026,0.00942827691313454,0.013116676037628772,0.029619660933456696,0.5935939014559446,0.06623163374660317,0.5935939014559446
