CFL,H1Pres,HDivVelo,L2Pres,L2Velo,LinfPres,LinfVelo,Order,dt
15,1.8100375495157732,1.3926117227189605,1.8100375495157732,1.3926117222522592,0.8165702679984411,0.03584701907828494,1,0.7363107781851077
15,0.21826228272025103,0.19447589591375714,0.09195995918493884,0.19447589287175382,0.07272079856510015,0.005575575833902035,2,0.18407769454627693
15,0.12710320551018145,0.11072382960115792,0.060944250715365834,0.11072382959493897,0.03359644841940496,0.006035592286058216,3,0.0818123086872342
15,0.12459975706702553,0.03662545908005054,0.05593653391847687,0.036625459080050396,0.020897063694649515,0.0013256482026722865,4,0.04601942363656923
