CFL,Order,dt,LinfPres,LinfVelo,L2Pres,L2Velo,H1Pres,HDivVelo
20,1,0.4908738521234052,0.004339850191751549,0.0003173126749354371,0.01366518063023516,0.027386669997220836,0.01366518063023516,0.027386669997220853
20,2,0.1227184630308513,3.910836263188434e-06,1.0963082549362877e-05,1.1157945891702116e-05,0.0009919892116494894,0.00017712330856961954,0.000991989211883892
20,3,0.0545415391248228,3.43223321249959e-06,4.398010312796984e-06,1.065437746572314e-05,0.00039810754215125355,6.692832249659918e-05,0.0003981075421563949
