CFL,Order,dt,LinfPres,LinfVelo,L2Pres,L2Velo,H1Pres,HDivVelo
8,1,0.19634954084936207,0.09659528383994004,0.001095489608836565,0.15103579100827733,0.026307617763177586,0.15103579100827733,0.026307617763327424
8,2,0.04908738521234052,0.0024565627558358945,0.00046789244700141025,0.0065650241954706935,0.0044098837842351255,0.010022999772813988,0.004409883784997039
8,3,0.02181661564992912,0.0010059794984076038,0.00019382405106956006,0.002653046496348858,0.0011706273410149863,0.004057185163178032,0.0011706273410167453
8,4,0.01227184630308513,0.0005188855556468715,9.851365071376057e-05,0.0013447856473011693,0.00043896842790076953,0.0020467533096454904,0.0004389684279007707
