CFL,Order,dt,LinfPres,LinfVelo,L2Pres,L2Velo,H1Pres,HDivVelo
4,1,0.09817477042468103,1.5342858319962854e-05,9.165230913291936e-05,2.042508648455819e-05,0.008295996470889988,2.042508648455819e-05,0.008295996470889988
4,2,0.02454369260617026,3.7334373079094877e-06,1.837206359416889e-07,1.1169595904403646e-05,1.5154336024032476e-05,0.00013246850672461198,1.5154351367095839e-05
4,3,0.01090830782496456,3.4898772506201997e-06,2.0300100416118893e-08,1.0963577613307372e-05,1.8238931857674976e-06,2.765196537668677e-05,1.8238943084004356e-06
