CFL,Order,dt,LinfPres,LinfVelo,L2Pres,L2Velo,H1Pres,HDivVelo
2,1,0.09817477042468103,0.05516385584469117,0.005276929269593865,0.0953246950187085,0.07460998407881266,0.0953246950187085,0.07460998407881266
2,2,0.02454369260617026,0.11949576998449211,0.004613845338249201,0.2060410575083641,0.1625994254272182,0.37947602328443625,0.16259942542721864
