CFL,H1Pres,HDivVelo,L2Pres,L2Velo,LinfPres,LinfVelo,Order,dt
10,0.38682649368572997,0.25793801150841184,0.38682649368572997,0.2579380115084106,0.22651454524861292,0.009272495793184773,1,0.2454369260617026
10,0.489530822587177,0.15660984236376652,0.264435024595271,0.15660984236376907,0.1520265814087589,0.007250979702317973,2,0.06135923151542565
10,0.394229237085617,0.1624588194697339,0.2034717305331218,0.1624588194697339,0.12130869533735038,0.0033188295101533294,3,0.0272707695624114
10,0.28155648403261785,0.16118307189635567,0.12100963433906159,0.16118307189635567,0.08055242827408585,0.002290827011885543,4,0.015339807878856412
