H1Pres,HDivVelo,L2Pres,L2Velo,LinfPres,LinfVelo,Order,dt
1.0438453175314186,0.9260764954021662,1.0438453175314186,0.926076495402169,0.5085242941729755,0.03350359925842048,1,0.4908738521234052
0.6194440994803418,0.20133690400164628,0.3347962134599852,0.20133690400164617,0.19070278649812972,0.025018711510108843,2,0.1227184630308513
0.46034578997560194,0.15177853721598628,0.2348957055112178,0.15177853721598628,0.1393146101698835,0.010839266459416198,3,0.0545415391248228
0.3751300766552879,0.15928552141571903,0.18594007305982946,0.15928552141571903,0.11451493282258243,0.004512117280820265,4,0.030679615757712823
