CFL,Order,dt,LinfPres,LinfVelo,L2Pres,L2Velo,H1Pres,HDivVelo
2,4,0.04908738521234052,0.01738537050454317,0.006443213376891216,0.05475648084951482,0.03656418789393653,0.1227641835971948,0.03656419418050597
