CFL,Order,dt,LinfPres,LinfVelo,L2Pres,L2Velo,H1Pres,HDivVelo
8,4,0.19634954084936207,0.018390400833627613,0.033454140205156746,0.057834224810612914,0.1890327876238179,0.12989284711644047,0.18903278883981509
