CFL,H1Pres,HDivVelo,L2Pres,L2Velo,LinfPres,LinfVelo,Order,dt
2,0.023606269000701917,0.6010297390762326,0.023606269000701917,0.6010297390762311,0.007486941701692709,0.013275637777218317,1,0.09817477042468103
2,0.12703721009590496,0.008150875909087807,0.05696447873532225,0.008150866372302166,0.018190296360246078,0.00018024028580417711,2,0.02454369260617026
2,0.12789413138050396,0.004301221987860721,0.05716650442134658,0.0043012218277828,0.01819679566008012,9.506742326598379e-05,3,0.01090830782496456
2,0.12865351016055707,0.00019647385618007973,0.057535560075965816,0.0001964738561633982,0.018314124543493994,4.342130594719995e-06,4,0.006135923151542565
