CFL,Order,dt,LinfPres,LinfVelo,L2Pres,L2Velo,H1Pres,HDivVelo
15,2,0.18407769454627693,0.020866330881014965,0.0026997273471079785,0.06523972715101145,0.12202153360386218,0.14551217500258157,0.12202153424089808
