CFL,H1Pres,HDivVelo,L2Pres,L2Velo,LinfPres,LinfVelo,Order,dt
15,1.0638849852868126,0.6435849641614415,1.0638849852868126,0.6435849641614503,0.5284263892830245,0.01527890731287401,1,0.36815538909255385
15,0.6288419619226444,0.19356094796041096,0.33757296408879034,0.19356094796041237,0.19388279048801937,0.011405725190512042,2,0.09203884727313846
15,0.42721921148598296,0.1565430958026702,0.22126554035428253,0.15654309580267017,0.13061955685894935,0.0052679805867637385,3,0.0409061543436171
15,0.28619624982779973,0.1606086743967543,0.11114847929967701,0.1606086743967543,0.07765783194450425,0.0029418280527287468,4,0.023009711818284616
