CFL,Order,dt,LinfPres,LinfVelo,L2Pres,L2Velo,H1Pres,HDivVelo
15,4,0.36815538909255385,0.09195546636529696,0.026338360544564482,0.2897792019271313,0.14939982366519847,0.6502460063020414,0.14939982520377554
