CFL,Order,dt,LinfPres,LinfVelo,L2Pres,L2Velo,H1Pres,HDivVelo
10,4,0.2454369260617026,0.02384552091198264,0.041093708741976986,0.07504335986875262,0.2329662422356171,0.16868910416108687,0.23296624322229798
