CFL,Order,dt,LinfPres,LinfVelo,L2Pres,L2Velo,H1Pres,HDivVelo
8,1,0.39269908169872414,0.5123608907084427,0.029363984091409293,1.0388123795761932,0.6876403231520729,1.0388123795761932,0.6876403231520729
8,2,0.09817477042468103,0.1840274483149365,0.02104265422148711,0.3277999981577648,0.18381828843864523,0.5914581271554616,0.18381828843864578
8,3,0.04363323129985824,0.14557688204025238,0.010157796354129377,0.24734521712480204,0.16739920001966022,0.4749559504488989,0.16739920001966058
8,4,0.02454369260617026,0.11962672975568371,0.0055921473837289536,0.19957164780648004,0.16389224895914536,0.386466446869814,0.16389224895914536
