CFL,H1Pres,HDivVelo,L2Pres,L2Velo,LinfPres,LinfVelo,Order,dt
50,1.4370162011233107,3.9464281555189062,1.4370162011233107,3.9464281555189302,0.5244605644543132,0.09068340947387751,1,2.454369260617026
50,1.6849659187114159,0.6645253511626169,0.7615396348902062,0.6645253511626183,0.42490736890945646,0.053294581355114334,2,0.6135923151542565
50,0.842882203805556,0.3902246755111219,0.3075400983087028,0.3902246755111219,0.1641156752525506,0.047035342351591854,3,0.27270769562411395
50,0.7471965330144071,0.2457560669487823,0.3885307952168786,0.2457560669487823,0.22450848902547743,0.035228087336518416,4,0.15339807878856412
