CFL,Order,dt,LinfPres,LinfVelo,L2Pres,L2Velo,H1Pres,HDivVelo
20,1,0.9817477042468103,0.4039996782760834,0.06075662643429971,1.0225478757701907,2.470552470869158,1.0225478757701907,2.4705524708691584
20,2,0.2454369260617026,0.2645424830008949,0.043918769336991945,0.429340665174424,0.3585626450635476,0.8397227080414266,0.35856264506354785
20,3,0.1090830782496456,0.06984564030191374,0.02677123025134998,0.1102491047210536,0.18111862143255233,0.3991991294795851,0.1811186214325531
20,4,0.06135923151542565,0.14469810689308166,0.016048349000656555,0.24865315532841847,0.15371253319648612,0.4734149097433552,0.15371253319648612
