CFL,H1Pres,HDivVelo,L2Pres,L2Velo,LinfPres,LinfVelo,Order,dt
2,0.09532469505041703,0.07460998407865048,0.09532469505041703,0.07460998407865073,0.05516385599284747,0.005276929268456292,1,0.09817477042468103
2,0.3341256504937573,0.16222187200951194,0.16328195550059624,0.1622218720095122,0.10176083426375063,0.004620217192752785,2,0.02454369260617026
2,0.2962676078534601,0.16626283465069544,0.15087365598956734,0.16626283465069544,0.09306442141267987,0.004728287749604267,3,0.01090830782496456
2,0.2959429979313474,0.16875856032137138,0.1519695950506702,0.16875856032137138,0.09253930590517823,0.0047975774691956215,4,0.006135923151542565
