CFL,H1Pres,HDivVelo,L2Pres,L2Velo,LinfPres,LinfVelo,Order,dt
4,2.219611384597369,0.363952009185153,2.219611384597369,0.363952007399373,1.0371821968175932,0.008924955311384486,1,0.19634954084936207
4,0.1273386514513541,0.06031678688012244,0.060867234025722056,0.06031677707197423,0.030385250525487798,0.002716629233938339,2,0.04908738521234052
4,0.1270612384231466,0.014718870022528236,0.05706578308474233,0.014718869975751288,0.020608563227302333,0.0005557597377101879,3,0.02181661564992912
4,0.1262382536793946,0.013286681482554696,0.056566485722519814,0.01328668148255429,0.019449314720808273,0.0003923355410578172,4,0.01227184630308513
