0,19360,39905,59080,77120
DG1,1.560700544887323,1.8015975514811882,1.5340913196944008,-
DG2,1.6120435523194359,1.436981872692395,1.5310006473220066,-
DG3,1.5959403489984945,1.4727987403066745,1.6512728935138956,-
DG4,1.6078494124038536,1.3840434384125617,1.796053498185739,-
DG5,1.4958190380452931,1.5292750353513342,1.8185895315323837,-
