0,9185,19360,30200,39905,47125,77120,97560,195585,400405,594965,796705
DG1,1.0001350071183397,1.0009611715711193,1.0011503725500466,1.0011740618680836,1.001179660890408,0.9976394811437963,1.0014886834115615,1.0011805589951555,1.0003205282937264,-85.83578739075826,-
DG2,5.020655287981871,5.016390687862121,5.0140531948422575,5.012474789735292,5.010643684123269,5.009022300713431,5.007248048214264,5.005121572715124,5.003791910988207,5.003064985813275,-
DG3,5.013065900004627,5.0120824355756,5.01104704326656,5.010166985445356,5.008982039137046,5.007886541397761,5.006474554353498,5.004579448509877,5.003256097478711,5.002440675707427,-
DG4,6.0199173387105045,6.017020194074051,6.015138443232673,6.013585258950776,6.011789626647121,6.010210947979839,6.008276357715795,5.998482118180059,5.810131370135201,4.508629791409271,-
DG5,7.025852588436963,-86.12534786048938,155.64355722165513,7.016577690963737,7.014402654245774,7.01214732914943,6.995995852065861,-63.351462608490095,123.66402983234953,-0.95921113645743,-
