0,9185,19360,30200,39905,47125,77120,97560,195585,400405
DG1,1.7592184889874158,1.7566146564894898,1.7548343711261751,1.7527801645030952,1.746087724538495,1.7289515172926064,1.6161418247079942,0.9682366335014422,-
DG2,1.7788448970412412,1.774616868761897,1.771830598536697,1.7697950888811238,1.7672854361095804,1.764963320546258,1.76230356166251,1.7590236033394344,-
DG3,2.0046079869768767,2.004429220214816,2.0041201296378595,2.0038344854973107,2.003428737399057,2.00303625398682,2.0024556740521957,2.0010345343028018,-
DG4,2.595636774796305,2.575948157369378,2.5650731410547194,2.5567515662574043,2.547752505809709,2.5402627602497954,2.531921692593409,2.5223041966635678,-
DG5,3.003974513047168,3.004861171783922,3.0048545912472164,3.0047280651944805,3.0044277884181496,3.0040117953047694,3.003322519427939,-5.158150859386549,-
