snes_time_pred,ksp_time_pred,pc_setup_time_pred,pc_apply_time_pred,jac_eval_time_pred,res_eval_time_pred,snes_time_upd,ksp_time_upd,pc_setup_time_upd,pc_apply_time_upd,jac_eval_time_upd,res_eval_time_upd,HDGInit,HDGAssembly,HDGUpdate,HDGRhs,HDGRecover,HDGTraceSolve,HDGTotal,snes_time_corr,ksp_time_corr,pc_setup_time_corr,pc_apply_time_corr,jac_eval_time_corr,res_eval_time_corr,warm up,second solve,taylorgreen,configuration,spcs,spcs configuration,initial values,build forms,build problems and solvers,predictor,update,corrector,time progressing,picard iteration,predictor solve,update solve,corrector solve,postprocessing,dt,order,dx,velo dofs,pres dofs,sum dofs,LinfPres,LinfVelo,L2Pres,L2Velo,H1Pres,HDivVelo
31.103233000000067,17.943256999999928,5.759470000000034,11.97285600000002,4.912236999999953,8.231145999999995,16.594158999999987,15.791626999999998,8.89393700000006,10.382572999999999,0.008444000000003005,0.7910590000000086,5.406802999999983,1.266304999999996,0.0,1.7214040000000166,2.103578000000015,6.5569640000000255,15.78874900000004,1.3289680000000152,0.38164999999998495,0.28458100000002196,0.049946999999990194,0.2988360000000343,0.6463199999999834,0.0,0.0,115.99857599999999,12.882626000000016,93.84181099999998,0.011781000000025355,3.710228000000019,0.37555999999999035,25.55429000000003,22.903227000000015,1.7552149999999798,0.8942540000000303,63.94776499999997,53.905130000000014,0.0,0.0,0.0,9.267972000000011,1e-08,3,0.14600803233505003,33540,16641,50181,0.3961357284765791,3.967275383209845e-08,1.0158039555789913,5.384417979815136e-07,24.10423286702846,2.8601930870585894e-05
