H1Pres,HDGAssembly,HDGInit,HDGRecover,HDGRhs,HDGTotal,HDGTraceSolve,HDGUpdate,HDivVelo,L2Pres,L2Velo,LinfPres,LinfVelo,build forms,build problems and solvers,configuration,corrector,corrector solve,dt,dx,initial values,jac_eval_time_corr,jac_eval_time_pred,jac_eval_time_upd,ksp_time_corr,ksp_time_pred,ksp_time_upd,order,pc_apply_time_corr,pc_apply_time_pred,pc_apply_time_upd,pc_setup_time_corr,pc_setup_time_pred,pc_setup_time_upd,picard iteration,postprocessing,predictor,predictor solve,pres dofs,res_eval_time_corr,res_eval_time_pred,res_eval_time_upd,second solve,snes_time_corr,snes_time_pred,snes_time_upd,spcs,spcs configuration,sum dofs,taylorgreen,time progressing,update,update solve,velo dofs,warm up
5.2302166401684215e-05,23.018930196762085,42.33918070793152,23.884185791015625,23.22146725654602,136.68552780151367,47.24069404602051,0.0,2.0592994499823937e-11,1.2925361914261314e-05,8.19624771825554e-14,4.523227473851588e-06,1.9893808822502024e-14,1.184516429901123,493.99574756622314,194.9791133403778,13.146409749984741,0.0,1e-09,0.05441398092702653,51.42085909843445,8.171374082565308,97.64084815979004,0.057272911071777344,8.584877014160156,487.15903902053833,136.71525955200195,5,0.8767480850219727,361.4920165538788,94.34842324256897,7.0794830322265625,170.83736872673035,65.32287263870239,811.2413463592529,125.1677577495575,474.3167898654938,0.0,330625,2.3676822185516357,47.81070852279663,3.0592918395996094,0.0,19.141274213790894,632.7245380878448,139.86412024497986,1506.0316367149353,0.03461432456970215,993025,1826.2068831920624,958.6343698501587,6.526778221130371,0.0,662400,0.0
